4 9.992 50.559
4 16.694 44.34
4 9.238 43.911
5 23.474 57.849
5 23.536 60.551
4 9.13 44.34
0 10.561 0
0 26.962 0
0 13.345 0
0 14.881 0
1 11.123 10.561
0 26.883 0
1 11.031 13.345
0 22.545 0
2 23.564 21.684
0 16.343 0
2 23.497 24.376
0 2.904 0
2 15.37 21.684
1 19.217 16.343
2 15.603 24.376
1 19.413 2.904
2 20.068 21.684
2 22.975 35.56
2 20.001 24.376
2 22.634 22.317
3 19.596 41.752
2 12.481 35.56
3 19.875 44.377
2 12.505 22.317
3 4.178 41.752
3 20.286 48.041
3 4.252 44.377
3 19.87 34.822
4 10.791 45.93
3 15.453 48.041
4 10.9 48.629
3 15.037 34.822
5 8.55 56.721
3 9.611 48.041
5 8.357 59.529
3 9.526 34.822
5 12.053 56.721
4 11.428 57.652
5 11.446 59.529
4 11.325 44.348
0 21.109 0
0 14.555 0
0 22.708 0
0 11.523 0
0 13.898 0
1 16.412 14.555
0 19.138 0
1 16.483 11.523
1 15.156 13.898
1 2.591 14.555
0 25.204 0
2 15.651 28.006
1 14.669 13.898
2 2.619 17.146
0 27.429 0
3 2.441 43.657
1 6.456 13.898
3 18.617 19.765
0 13.541 0
4 18.075 46.098
2 13.201 20.354
3 5.645 19.765
1 13.122 13.541
4 5.22 46.098
2 19.718 20.354
4 27.779 25.41
2 27.767 26.663
4 32.765 46.098
3 5.041 40.072
4 29.462 25.41
3 5.124 54.43
4 34.448 46.098
4 24.549 45.113
4 9.279 25.41
4 24.745 59.554
4 12.318 46.098
4 23.589 45.113
5 3.209 34.689
4 23.786 59.554
5 3.851 58.416
0 21.307 0
0 17.701 0
0 23.839 0
0 3.376 0
0 25.61 0
1 8.915 17.701
0 26.962 0
1 9.423 3.376
0 28.046 0
2 7.985 26.616
0 28.077 0
2 8.047 12.799
0 19.97 0
3 13.356 34.601
0 22.502 0
3 13.444 20.846
1 10.456 19.97
3 4.897 34.601
0 29.762 0
4 10.294 34.29
2 11.047 30.426
3 6.383 34.601
0 21.927 0
5 10.888 44.584
2 24.238 30.426
4 16.781 40.984
1 15.973 21.927
5 24.48 44.584
3 15.798 54.664
4 20.407 40.984
2 15.315 37.9
5 24.569 44.584
4 9.353 70.462
4 10.709 40.984
3 9.845 53.215
5 14.87 44.584
4 18.032 70.462
5 8.446 51.693
4 8.924 63.06
5 6.191 44.584
0 14.127 0
0 19.602 0
0 6.302 0
0 23.402 0
1 13.65 14.127
0 5.899 0
1 13.271 6.302
0 9.698 0
1 28.033 14.127
1 15.158 5.899
1 27.654 6.302
1 15.453 9.698
1 13.728 14.127
2 25.992 21.057
1 14.149 6.302
2 25.813 25.151
2 10.903 27.855
2 27.099 21.057
2 10.416 20.451
2 26.92 25.151
3 20.015 38.758
2 10.221 21.057
3 19.536 30.867
2 10.042 25.151
3 21.488 38.758
3 7.785 31.278
3 21.009 30.867
3 7.601 35.193
3 9.101 38.758
4 12.797 39.063
3 8.622 30.867
4 12.681 42.794
4 18.152 47.859
4 28.861 39.063
4 18.26 39.489
4 28.703 42.794
4 18.731 47.859
5 34.731 67.924
5 34.978 57.749
4 5.924 42.794
0 5.111 0
0 24.12 0
0 4.623 0
0 21.896 0
1 19.476 5.111
0 4.591 0
1 19.585 4.623
0 2.513 0
1 2.645 5.111
1 17.209 4.591
1 2.836 4.623
1 16.88 2.513
2 13.77 7.756
1 13.816 4.591
2 13.204 7.459
1 13.487 2.513
2 19.927 7.756
2 6.828 18.407
2 19.361 7.459
2 7.161 16
2 3.021 7.756
3 17.039 25.235
2 2.745 7.459
3 17.173 23.161
3 13.976 10.777
3 13.915 25.235
3 14.235 10.204
3 13.449 23.161
4 13.013 24.753
3 6.269 25.235
4 12.598 24.439
3 6.735 23.161
4 10.923 24.753
4 9.069 31.504
4 11.008 24.439
4 9.656 29.896
4 27.703 24.753
5 28.399 40.573
4 27.288 24.439
5 28.001 39.552
0 11.836 0
0 6.936 0
0 20.689 0
0 11.033 0
0 31.087 0
1 19.883 6.936
0 4.949 0
1 19.915 11.033
0 21.262 0
2 9.73 26.819
1 9.599 4.949
1 10.091 11.033
0 29.682 0
3 9.501 36.549
2 9.571 14.548
1 19.451 11.033
0 6.813 0
4 23.131 46.05
3 22.748 24.119
1 5.061 11.033
1 19.886 6.813
4 3.062 46.05
3 2.721 24.119
2 19.965 16.094
1 11.078 6.813
5 25.91 49.112
4 25.918 26.84
2 11.07 16.094
2 8.788 17.891
5 17.822 49.112
4 17.831 26.84
3 8.825 27.164
3 25.413 26.679
5 11.202 49.112
4 11.194 26.84
4 25.499 35.989
3 4.18 26.679
6 29.09 60.314
5 28.931 38.034
4 3.771 35.989
0 24.274 0
0 10.93 0
0 4.949 0
0 15.061 0
0 11.247 0
1 28.378 10.93
1 27.716 4.949
0 21.307 0
1 5.976 11.247
1 22.471 10.93
1 21.809 4.949
1 6.259 21.307
2 12.675 17.223
1 26.735 10.93
1 26.073 4.949
2 12.725 27.566
3 4.937 29.898
1 22.935 10.93
1 22.273 4.949
3 4.946 40.291
4 10.463 34.835
1 17.065 10.93
1 16.527 4.949
4 10.651 45.237
4 16.201 34.835
2 11.086 27.995
2 11.631 21.476
4 16.513 45.237
4 3.528 34.835
3 13.431 39.081
3 13.36 33.107
4 3.716 45.237
5 11.026 38.363
3 18.637 39.081
3 18.566 33.107
5 11.292 48.953
6 9.07 49.389
3 26.825 39.081
4 8.616 51.673
5 16.625 48.953
0 23.543 0
0 30.489 0
0 21.077 0
0 13.921 0
1 28.23 23.543
0 11.23 0
0 11.988 0
1 28.697 13.921
1 22.363 23.543
1 12.629 11.23
1 12.479 11.988
1 22.831 13.921
1 23.76 23.543
2 4.791 23.859
2 4.483 24.467
1 24.227 13.921
1 5.352 23.543
3 23.32 28.65
3 23.312 28.95
1 4.719 13.921
2 6.183 28.895
3 17.17 28.65
3 17.162 28.95
2 6.271 18.64
3 7.33 35.078
3 9.428 28.65
3 9.42 28.95
3 7.63 24.911
4 14.199 42.408
3 21.754 28.65
3 21.662 28.95
4 13.813 32.541
4 11.7 42.408
4 17.268 50.404
3 8.22 28.95
5 17.098 46.354
5 19.383 54.108
4 30.308 50.404
4 19.974 37.17
5 30.137 46.354
0 11.72 0
0 10.545 0
0 29.682 0
0 5.8 0
0 11.714 0
1 14.972 10.545
0 19.292 0
1 15.105 5.8
1 17.004 11.714
1 19.214 10.545
0 18.274 0
2 16.504 20.905
2 10.147 28.718
1 17.436 10.545
1 10.263 18.274
2 7.959 20.905
2 4.294 28.718
2 8.475 27.981
2 8.296 28.537
2 15.012 20.905
3 14.232 33.012
2 7.212 27.981
3 14.282 36.833
2 3.247 20.905
3 18.119 33.012
3 3.841 35.193
3 18.169 36.833
3 3.808 24.152
3 11.265 33.012
4 23.798 39.034
3 11.315 36.833
4 23.639 27.96
4 31.115 44.277
4 7.497 39.034
4 31.048 48.148
4 7.656 27.96
4 11.051 44.277
5 24.357 46.531
4 10.983 48.148
5 24.378 35.616
0 3.471 0
0 26.882 0
0 30.27 0
0 24.937 0
1 21.162 3.471
0 6.851 0
0 15.717 0
1 21.387 24.937
1 11.901 3.471
1 10.138 6.851
1 10.433 15.717
1 12.126 24.937
1 27.946 3.471
2 16.388 16.989
2 16.11 26.15
1 28.172 24.937
1 6.713 3.471
3 21.629 33.377
3 21.92 42.26
1 6.938 24.937
2 11.949 10.184
3 22.811 33.377
3 23.103 42.26
2 12.032 31.875
3 16.912 22.133
3 10.006 33.377
3 10.298 42.26
3 17.004 43.907
3 13.395 22.133
4 9.213 43.383
4 9.422 52.558
3 13.315 43.907
4 18.48 35.528
4 19.211 43.383
5 18.242 61.98
3 5.641 43.907
5 4.025 54.008
4 15.186 43.383
5 14.393 61.98
4 4.175 49.548
0 11.475 0
0 1.571 0
0 11.126 0
0 8.425 0
0 8.984 0
1 13.552 1.571
0 2.602 0
1 13.999 8.425
1 8.551 8.984
1 6.871 1.571
1 8.123 2.602
1 7.318 8.425
1 21.5 8.984
2 19.283 8.442
2 19.113 10.725
1 25.951 8.425
1 4.306 8.984
3 17.215 27.725
3 17.389 29.838
1 14.429 8.425
2 8.82 13.29
3 15.223 27.725
3 15.398 29.838
2 8.433 22.854
3 9.667 22.11
3 9.878 27.725
3 10.199 29.838
3 9.822 31.287
4 8.964 31.777
3 18.294 27.725
3 18.469 29.838
4 8.585 41.109
5 15.728 40.741
3 31.901 27.725
3 32.076 29.838
5 15.666 49.694
5 13.165 40.741
4 25.826 59.626
4 25.726 61.914
5 13.315 49.694
0 5.294 0
0 13.883 0
0 8.083 0
0 6.003 0
1 8.021 5.294
0 11.051 0
0 5.251 0
1 7.338 6.003
2 16.47 13.315
0 20.378 0
1 16.699 5.251
1 9.26 6.003
3 11.253 29.785
0 24.171 0
1 16.789 5.251
2 11.186 15.263
4 14.424 41.038
0 9.651 0
1 3.921 5.251
3 14.075 26.449
4 18.152 41.038
1 6.216 9.651
2 5.471 9.172
3 17.803 26.449
4 5.812 41.038
2 24.036 15.867
3 23.914 14.643
3 6.036 26.449
5 26.995 46.85
2 17.326 15.867
3 18.021 14.643
4 26.683 32.485
5 22.615 46.85
3 16.241 33.193
4 15.82 32.664
4 22.302 32.485
5 34.74 46.85
4 13.178 49.434
5 13.262 48.484
4 34.428 32.485
0 10.489 0
0 15.778 0
0 6.562 0
0 16.998 0
1 23.549 10.489
0 10.157 0
1 23.166 6.562
0 11.796 0
1 9.13 10.489
1 18.125 10.157
1 9.154 6.562
1 18.42 11.796
2 21.022 19.619
1 5.261 10.157
2 20.986 15.716
1 4.966 11.796
2 19.247 19.619
2 31.726 15.418
2 19.383 15.716
2 32.376 16.762
3 9.487 38.866
2 23.388 15.418
3 9.43 35.099
2 24.038 16.762
4 16.656 48.353
2 10.414 15.418
4 16.652 44.529
2 10.894 16.762
4 5.127 48.353
3 17.186 25.832
4 4.853 44.529
3 16.683 27.656
5 8.931 53.48
3 10.673 25.832
5 9.131 49.382
3 10.377 27.656
5 9.583 53.48
4 15.302 36.505
5 9.695 49.382
4 15.259 38.033
0 13.466 0
0 14.526 0
0 6.554 0
0 7.742 0
1 16.833 13.466
0 30.72 0
1 16.05 6.554
0 15.361 0
2 11.727 30.299
0 25.61 0
1 10.609 6.554
1 12.048 15.361
3 17.648 42.026
0 8.792 0
2 17.567 17.163
1 23.104 15.361
3 9.046 42.026
1 10.658 8.792
3 11.258 34.73
1 16.172 15.361
3 21.497 42.026
2 12.801 19.45
3 4.271 34.73
2 13.063 31.533
3 10.556 42.026
3 19.194 32.251
4 19.51 39.001
2 6.54 31.533
4 7.104 52.582
3 14.188 32.251
4 14.545 39.001
3 6.675 38.073
5 10.07 59.686
3 7.644 32.251
4 8.001 39.001
4 10.191 44.748
5 19.87 59.686
4 9.659 39.895
5 9.675 47.002
4 19.991 44.748
0 12.995 0
0 15.361 0
0 15.988 0
0 21.927 0
1 18.412 12.995
0 21.896 0
1 18.474 15.988
0 15.947 0
2 7.588 31.407
0 29.07 0
1 23.895 15.988
1 7.459 15.947
3 19.856 38.995
0 9.413 0
1 9.261 15.988
2 19.473 23.406
3 9.892 38.995
1 10.879 9.413
2 11.279 25.249
2 10.109 23.406
3 23.44 38.995
2 13.955 20.292
2 5.646 25.249
3 13.789 33.515
3 21.189 38.995
3 6.108 34.247
3 5.791 30.895
3 11.455 33.515
3 6.625 38.995
4 14.893 40.355
4 14.743 36.686
3 3.191 33.515
4 7.988 45.62
4 16.637 40.355
4 16.722 36.686
4 8.208 36.706
5 4.006 53.608
4 13.278 40.355
4 13.362 36.686
5 3.97 44.914
0 16.542 0
0 16.991 0
0 10.521 0
0 11.59 0
1 22.863 16.542
0 8.118 0
1 22.654 10.521
0 11.118 0
1 14.243 16.542
1 9.802 8.118
1 14.034 10.521
1 9.57 11.118
1 13.221 16.542
2 19.452 17.92
1 13.512 10.521
2 19.797 20.688
2 23.045 29.763
2 7.541 17.92
2 23.412 24.033
2 7.486 20.688
2 22.203 29.763
3 7.706 25.461
2 22.736 24.033
3 7.547 28.174
2 30.969 29.763
4 16.944 33.167
2 31.337 24.033
4 16.914 35.721
3 3.224 60.732
4 13.473 33.167
3 3.283 55.37
4 13.444 35.721
4 9.754 63.956
4 7.732 33.167
4 9.975 58.653
4 7.968 35.721
4 15.372 63.956
5 7.173 40.899
4 15.592 58.653
5 7.018 43.689
0 4.473 0
0 6.041 0
0 8.106 0
0 16.898 0
1 15.258 4.473
0 10.489 0
1 15.424 8.106
0 8.1 0
1 9.434 4.473
1 8.78 10.489
1 9.6 8.106
1 9.033 8.1
2 18.854 13.907
1 14.963 10.489
1 18.388 8.106
2 19.466 17.133
2 13.088 13.907
2 11.188 25.452
2 11.088 26.494
2 13.478 17.133
3 22.873 26.995
2 24.462 25.452
2 24.362 26.494
3 22.719 30.611
3 14.452 26.995
3 9.351 49.914
3 9.488 50.856
3 14.299 30.611
3 6.809 26.995
4 21.686 59.265
4 21.536 60.344
3 6.963 30.611
4 15.37 33.804
4 7.743 59.265
4 7.681 60.344
4 14.849 37.574
4 12.168 33.804
5 3.357 67.008
5 3.211 68.025
4 11.647 37.574
0 6.917 0
0 8.956 0
0 10.489 0
0 8.526 0
1 19.356 6.917
0 17.194 0
0 10.773 0
1 19.471 8.526
1 8.939 6.917
1 28.167 17.194
1 27.675 10.773
1 9.155 8.526
2 23.341 15.856
1 18.394 17.194
1 17.903 10.773
2 23.203 17.681
2 15.623 15.856
2 11.201 35.588
2 10.631 28.676
2 15.485 17.681
3 10.909 31.479
2 19.623 35.588
3 10.806 39.307
2 9.489 17.681
4 8.502 42.388
2 16.199 35.588
3 10.614 39.307
3 7.874 27.17
5 11.052 50.89
2 16.823 35.588
3 8.006 39.307
4 11.011 35.044
5 21.16 50.89
3 12.513 52.411
4 12.17 47.313
4 21.118 35.044
5 12.108 50.89
4 8.847 64.924
5 8.823 59.483
4 12.066 35.044
0 7.588 0
0 5.836 0
0 23.754 0
0 12.6 0
0 10.004 0
1 17.094 5.836
0 25.775 0
1 16.644 12.6
1 11.824 10.004
1 7.748 5.836
0 17.388 0
2 12.06 29.244
1 26.87 10.004
2 16.389 13.584
1 16.931 17.388
2 27.106 29.244
1 10.761 10.004
3 18.653 29.973
2 18.103 34.319
2 10.961 29.244
2 4.456 20.765
3 20.481 29.973
2 19.931 34.319
3 4.894 40.205
3 8.382 25.221
3 17.81 29.973
2 17.26 34.319
4 7.796 45.099
4 16.792 33.603
3 10.518 29.973
2 11.068 34.319
5 16.788 52.895
4 10.713 33.603
4 6.771 40.491
3 7.146 45.387
5 10.709 52.895
4 6.48 33.603
5 4.462 47.262
4 3.983 52.533
5 6.476 52.895
0 4.883 0
0 9.27 0
0 20.252 0
0 13.74 0
1 20.425 4.883
0 21.512 0
0 12.995 0
1 20.16 13.74
2 14.813 25.308
0 20.162 0
1 14.496 12.995
1 23.428 13.74
2 13.545 25.308
1 6.745 20.162
2 7.283 27.491
1 18.296 13.74
2 8.693 25.308
2 11.851 26.907
3 11.858 34.774
1 24.203 13.74
3 29.685 34.001
2 21.957 26.907
4 29.861 46.632
1 7.775 13.74
3 29.028 34.001
3 3.662 48.864
4 29.328 46.632
2 3.221 21.515
3 19.227 34.001
4 9.976 52.526
4 19.651 46.632
3 9.901 24.736
3 12.297 34.001
5 14.528 62.502
4 11.873 46.632
4 14.652 34.637
4 24.935 46.298
5 10.956 62.502
5 25.606 58.505
4 11.08 34.637
0 3.675 0
0 12.924 0
0 13.059 0
0 9.052 0
1 6.613 3.675
0 17.578 0
0 19.91 0
1 7.059 9.052
2 17.089 10.288
0 7.166 0
0 2.512 0
2 17.701 16.111
2 10.994 10.288
1 20.046 7.166
1 20.01 2.512
2 10.382 16.111
3 13.476 21.282
1 20.106 7.166
1 20.443 2.512
3 14.001 26.493
4 28.881 34.758
1 8.733 7.166
2 29.273 22.955
3 27.541 26.493
4 19.385 34.758
2 16.365 15.899
3 16.544 52.228
3 10.907 26.493
4 15.786 34.758
3 11.088 32.264
3 12.82 52.228
4 10.934 37.4
4 14.904 34.758
4 24.929 43.352
3 32.854 52.228
5 25.35 48.334
5 7.938 49.662
4 18.32 43.352
3 25.104 52.228
6 8.042 73.684
0 14.479 0
0 24.171 0
0 19.431 0
0 11.784 0
1 13.716 14.479
0 10.288 0
0 6.003 0
1 13.583 11.784
1 9.356 14.479
1 16.537 10.288
1 16.133 6.003
1 9.489 11.784
2 5.709 23.835
1 12.152 10.288
1 11.749 6.003
2 5.185 21.273
2 4.325 23.835
2 4.103 22.44
2 4.187 17.752
2 3.859 21.273
2 15.544 23.835
3 12.336 26.543
2 10.627 17.752
3 12.606 25.132
3 14.18 39.379
3 14.056 26.543
3 13.639 28.379
3 14.285 25.132
3 17.797 39.379
4 18.863 40.599
3 17.468 28.379
4 19.179 39.417
4 11.835 57.176
4 20.251 40.599
4 11.968 45.847
4 20.235 39.417
5 22.84 69.011
4 2.849 40.599
5 22.249 57.815
4 2.533 39.417
0 3.74 0
0 16.998 0
0 7.047 0
0 14.218 0
1 19.356 3.74
0 4.623 0
1 19.983 7.047
0 5.312 0
1 28.18 3.74
1 11.385 4.623
1 28.807 7.047
1 11.308 5.312
1 2.794 3.74
2 27.932 16.008
1 2.409 7.047
2 27.882 16.62
2 11.764 6.534
2 16.343 16.008
2 11.495 9.456
2 16.293 16.62
3 14.149 18.298
2 25.254 16.008
3 13.716 20.951
2 25.304 16.62
4 26.84 32.447
2 3.491 16.008
4 27.12 34.667
2 3.441 16.62
4 14.968 32.447
3 31.557 19.499
4 14.647 34.667
3 31.219 20.061
4 10.434 32.447
4 12.695 51.056
5 12.692 49.314
3 19.199 20.061
5 13.612 42.881
4 24.982 51.056
5 24.979 49.314
4 13.041 39.26
0 15.405 0
0 7.596 0
0 16.898 0
0 13.095 0
0 4.883 0
1 10.231 7.596
0 22.602 0
1 10.689 13.095
1 14.324 4.883
1 13.573 7.596
0 10.93 0
2 14.319 23.784
1 5.17 4.883
2 17.127 21.169
1 16.851 10.93
2 5.465 23.784
2 13.42 10.053
2 4.744 21.169
1 4.22 10.93
3 12.937 29.249
2 3.724 10.053
3 9.699 25.913
2 9.941 15.15
3 3.241 29.249
3 10.558 13.777
3 6.607 25.913
2 5.99 15.15
4 10.883 32.49
3 3.59 13.777
4 10.671 32.52
3 10.842 21.14
4 3.807 32.49
4 17.839 17.367
4 11.828 32.52
3 11.957 21.14
5 17.827 36.297
5 11.16 35.206
4 3.89 32.52
4 10.777 33.097
5 13.318 36.297
0 25.187 0
0 14.862 0
0 5.283 0
0 18.808 0
0 20.994 0
1 4.862 14.862
1 4.624 5.283
0 14.088 0
0 11.718 0
2 19.557 19.724
2 19.443 9.907
0 6.496 0
1 26.744 11.718
2 13.533 19.724
2 14.02 9.907
1 26.597 6.496
1 12.247 11.718
3 18.467 33.257
3 18.667 23.927
1 11.894 6.496
2 11.866 23.965
3 19.924 33.257
3 20.124 23.927
2 11.609 18.39
3 7.868 35.831
3 22.556 33.257
3 22.756 23.927
3 8.151 29.999
4 14.501 43.699
3 23.295 33.257
3 23.495 23.927
4 14.586 38.15
4 16.935 43.699
4 10.711 56.552
4 10.428 47.422
4 16.602 38.15
4 16.348 43.699
5 25.133 67.263
5 24.807 57.85
4 16.515 38.15
0 8.996 0
0 18.438 0
0 15.438 0
0 7.777 0
1 19.49 8.996
0 22.486 0
0 19.486 0
1 19.611 7.777
2 18.131 28.486
0 15.061 0
1 18.569 19.486
1 3.573 7.777
2 5.791 28.486
1 23.515 15.061
1 5.271 19.486
2 24.134 11.35
3 26.874 34.277
1 17.483 15.061
2 27.091 24.757
2 17.988 11.35
3 26.954 34.277
2 10.794 32.544
2 27.171 24.757
3 10.794 29.338
3 19.709 34.277
3 21.722 43.338
2 19.633 24.757
4 21.581 40.132
4 24.003 53.986
3 2.745 43.338
3 23.927 44.39
4 2.804 40.132
4 2.962 53.986
4 20.829 46.083
3 2.886 44.39
5 20.762 42.936
5 6.386 56.948
4 19.343 46.083
4 6.957 47.276
5 19.11 42.936
0 11.679 0
0 26.962 0
0 10.93 0
0 16.369 0
1 17.896 11.679
0 9.675 0
1 17.734 10.93
0 4.303 0
1 12.543 11.679
1 15.387 9.675
1 12.505 10.93
1 14.77 4.303
2 9.079 24.222
1 19.699 9.675
2 8.896 23.435
1 19.61 4.303
3 4.316 33.301
1 22.758 9.675
3 3.858 32.331
1 22.668 4.303
4 16.225 37.617
1 10.948 9.675
4 15.639 36.189
1 10.858 4.303
4 2.691 37.617
2 14.406 20.623
4 2.395 36.189
2 14.432 15.161
5 18.332 40.308
2 11.352 20.623
5 17.703 38.584
2 11.626 15.161
5 16.752 40.308
3 20.765 31.975
5 17.159 38.584
3 21.013 26.787
5 25.933 40.308
4 31.826 52.74
5 25.303 38.584
4 32.272 47.8
0 15.31 0
0 16.584 0
0 19.488 0
0 12.31 0
1 28.35 15.31
0 12.001 0
0 9.304 0
1 28.184 12.31
1 15.665 15.31
1 24.674 12.001
1 24.637 9.304
1 15.499 12.31
2 12.494 30.975
1 25.513 12.001
1 25.475 9.304
2 12.032 27.809
3 20.953 43.469
1 9.742 12.001
1 9.704 9.304
3 20.858 39.841
3 29.478 43.469
2 11.968 21.743
2 12.125 19.008
3 29.383 39.841
3 27.795 43.469
3 4.754 33.711
3 4.35 31.133
3 27.7 39.841
3 23.887 43.469
4 9.619 38.465
4 9.528 35.483
3 23.792 39.841
3 22.279 43.469
5 4.013 48.084
5 4.533 45.011
3 22.184 39.841
3 20.153 43.469
6 7.061 52.097
6 6.956 49.544
3 20.058 39.841
0 6.813 0
0 29.682 0
0 21.724 0
0 9.304 0
1 14.515 6.813
0 20.322 0
0 10.388 0
1 14.831 9.304
2 14.843 21.328
0 5.8 0
1 14.148 10.388
1 24.127 9.304
2 17.071 21.328
1 8.226 5.8
2 8.625 24.536
1 28.331 9.304
2 11.851 21.328
2 23.697 14.026
3 23.635 33.161
1 7.846 9.304
3 9.419 33.179
2 13.999 14.026
3 13.937 33.161
2 9.769 17.15
3 18.755 33.179
3 10.434 28.025
3 6.369 33.161
3 9.606 26.919
3 13.461 33.179
4 5.082 38.459
4 5.373 39.53
3 8.592 26.919
3 6.217 33.179
5 8.044 43.541
4 13.174 39.53
4 8.392 35.511
4 4.444 39.396
5 6.099 43.541
4 11.376 39.53
5 4.699 43.903
0 21.712 0
0 9.304 0
0 19.602 0
0 19.488 0
0 25.187 0
1 7.404 9.304
0 16.751 0
1 6.974 19.488
0 16.31 0
2 9.383 16.708
0 13.704 0
2 9.547 26.462
0 29.036 0
3 13.722 26.091
1 13.663 13.704
2 4.292 26.462
0 32.944 0
4 9.931 39.813
1 16.722 13.704
3 9.831 30.754
0 18.319 0
5 18.775 49.744
2 18.851 30.426
3 12.752 30.754
1 10.812 18.319
5 10.992 49.744
2 10.314 30.426
4 10.67 43.506
2 4.441 29.131
5 14.481 49.744
3 4.753 40.74
4 12.556 43.506
3 11.743 33.572
5 22.701 49.744
4 12.164 45.493
4 6.246 43.506
4 5.641 45.315
5 28.501 49.744
4 17.964 45.493
5 5.712 49.752
0 29.682 0
0 7.801 0
0 12.001 0
0 31.087 0
0 22.698 0
1 9.53 7.801
1 10.166 12.001
0 23.162 0
0 29.148 0
2 6.259 17.331
2 6.666 22.167
0 29.695 0
0 14.479 0
3 15.77 23.59
3 15.551 28.833
0 16.704 0
1 10.689 14.479
3 15.751 23.59
3 15.43 28.833
1 11.31 16.704
2 10.768 25.168
3 9.871 23.59
3 10.151 28.833
2 10.268 28.014
3 10.096 35.936
3 19.208 23.59
3 18.887 28.833
3 9.659 38.282
4 13.195 46.032
3 31.128 23.59
3 31.407 28.833
4 12.666 47.941
5 23.888 59.227
3 7.38 23.59
3 7.659 28.833
5 24.22 60.607
5 28.803 59.227
4 10.597 30.97
4 10.823 36.492
5 29.136 60.607
0 19.63 0
0 18.377 0
0 9.698 0
0 15.66 0
0 15.947 0
1 5.806 18.377
1 5.968 9.698
0 10.897 0
0 24.799 0
2 13.266 24.183
1 11.914 9.698
1 13.233 10.897
0 18.775 0
3 11.661 37.449
2 12.014 21.612
1 15.384 10.897
1 20.923 18.775
3 20.77 37.449
2 20.693 21.612
2 21.468 26.281
2 26.878 39.698
3 8.175 37.449
3 26.551 42.305
2 13.569 26.281
2 19.945 39.698
4 10.773 45.624
3 19.817 42.305
3 11.047 39.85
2 3.774 39.698
5 18.726 56.397
3 3.854 42.305
4 18.326 50.897
3 28.31 43.472
5 9.683 56.397
4 28.443 46.159
4 10.083 50.897
3 27.746 43.472
6 8.236 66.08
4 27.865 46.159
5 8.091 60.98
0 6.496 0
0 19.906 0
0 14.136 0
0 22.545 0
1 2.921 6.496
0 22.602 0
1 3.141 14.136
0 23.543 0
2 10.318 9.417
0 29.695 0
2 10.18 17.277
0 30.489 0
3 9.647 19.735
0 19.895 0
3 9.547 27.457
0 20.689 0
4 14.095 29.382
0 6.15 0
4 13.865 37.004
0 10.569 0
4 6.71 29.382
1 10.08 6.15
4 6.439 37.004
1 10.787 10.569
4 12.342 29.382
2 5.341 16.23
4 12.071 37.004
2 5.67 21.356
4 11.486 29.382
3 19.059 21.571
4 11.715 37.004
3 19.396 27.026
5 22.539 40.868
3 11.947 21.571
5 22.509 48.719
3 11.64 27.026
5 25.73 40.868
4 13.51 33.518
5 25.701 48.719
4 13.34 38.666
0 32.403 0
0 34.628 0
0 23.962 0
0 28.077 0
0 28.046 0
1 11.662 34.628
1 11.945 23.962
0 31.087 0
0 20.446 0
2 12.041 46.29
2 11.657 35.907
0 19.895 0
1 10.72 20.446
2 21.929 46.29
2 21.545 35.907
1 10.212 19.895
