4 24.745 59.554 0.69
4 12.318 46.098 3.21
4 23.589 45.113 1.26
5 3.209 34.689 5.18
4 23.786 59.554 0.69
5 3.851 58.416 4.62
0 21.307 0 4.17
0 17.701 0 5.05
0 23.839 0 3.57
0 3.376 0 8.08
0 25.61 0 3.56
1 8.915 17.701 6.11
0 26.962 0 3.56
1 9.423 3.376 7.62
0 28.046 0 3.56
2 7.985 26.616 5.4
0 28.077 0 3.56
2 8.047 12.799 5.92
0 19.97 0 4.53
3 13.356 34.601 3.72
0 22.502 0 3.75
3 13.444 20.846 4.53
1 10.456 19.97 5.69
3 4.897 34.601 5.33
0 29.762 0 3.56
4 10.294 34.29 4.32
2 11.047 30.426 4.68
3 6.383 34.601 5.14
0 21.927 0 3.96
5 10.888 44.584 3.29
2 24.238 30.426 3.3
4 16.781 40.984 2.82
1 15.973 21.927 4.77
5 24.48 44.584 1.8
3 15.798 54.664 3.02
4 20.407 40.984 2.68
2 15.315 37.9 3.41
5 24.569 44.584 1.8
4 9.353 70.462 3.64
4 10.709 40.984 3.82
3 9.845 53.215 3.87
5 14.87 44.584 2.44
4 18.032 70.462 2.82
5 8.446 51.693 3.66
4 8.924 63.06 3.72
5 6.191 44.584 4.34
0 14.127 0 5.91
0 19.602 0 4.62
0 6.302 0 8
0 23.402 0 3.57
1 13.65 14.127 5.61
0 5.899 0 8.01
1 13.271 6.302 6.1
0 9.698 0 7.78
1 28.033 14.127 3.29
1 15.158 5.899 5.54
1 27.654 6.302 3.49
1 15.453 9.698 5.45
1 13.728 14.127 5.59
2 25.992 21.057 3.3
1 14.149 6.302 5.83
2 25.813 25.151 3.3
2 10.903 27.855 4.82
2 27.099 21.057 3.3
2 10.416 20.451 5.2
2 26.92 25.151 3.3
3 20.015 38.758 2.97
2 10.221 21.057 5.2
3 19.536 30.867 3.16
2 10.042 25.151 5.12
3 21.488 38.758 2.92
3 7.785 31.278 4.97
3 21.009 30.867 3.09
3 7.601 35.193 4.88
3 9.101 38.758 4.49
4 12.797 39.063 3.48
3 8.622 30.867 4.84
4 12.681 42.794 3.37
4 18.152 47.859 2.83
4 28.861 39.063 2.83
4 18.26 39.489 2.92
4 28.703 42.794 2.2
4 18.731 47.859 2.87
5 34.731 67.924 1.41
5 34.978 57.749 1.41
4 5.924 42.794 4.64
0 5.111 0 8.03
0 24.12 0 3.57
0 4.623 0 8.05
0 21.896 0 3.97
1 19.476 5.111 4.59
0 4.591 0 8.05
1 19.585 4.623 4.59
0 2.513 0 8.1
1 2.645 5.111 7.74
1 17.209 4.591 5.13
1 2.836 4.623 7.84
1 16.88 2.513 5.23
2 13.77 7.756 5.66
1 13.816 4.591 5.97
2 13.204 7.459 5.82
1 13.487 2.513 6.1
2 19.927 7.756 4.35
2 6.828 18.407 5.86
2 19.361 7.459 4.48
2 7.161 16 5.86
2 3.021 7.756 7.17
3 17.039 25.235 3.87
2 2.745 7.459 7.31
3 17.173 23.161 4.05
3 13.976 10.777 5.11
3 13.915 25.235 4.09
3 14.235 10.204 5.13
3 13.449 23.161 4.35
4 13.013 24.753 3.92
3 6.269 25.235 5.43
4 12.598 24.439 3.98
3 6.735 23.161 5.37
4 10.923 24.753 4.31
4 9.069 31.504 4.53
4 11.008 24.439 4.3
4 9.656 29.896 4.47
4 27.703 24.753 2.68
5 28.399 40.573 2.38
4 27.288 24.439 2.68
5 28.001 39.552 2.42
0 11.836 0 6.73
0 6.936 0 7.98
0 20.689 0 4.35
0 11.033 0 7.11
0 31.087 0 3.56
1 19.883 6.936 4.5
0 4.949 0 8.04
1 19.915 11.033 4.49
0 21.262 0 4.18
2 9.73 26.819 5.09
1 9.599 4.949 7.39
1 10.091 11.033 6.66
0 29.682 0 3.56
3 9.501 36.549 4.52
2 9.571 14.548 5.71
1 19.451 11.033 4.6
0 6.813 0 7.98
4 23.131 46.05 0.7
3 22.748 24.119 3.11
1 5.061 11.033 7.05
1 19.886 6.813 4.5
4 3.062 46.05 4.77
3 2.721 24.119 6.13
2 19.965 16.094 4.24
1 11.078 6.813 6.87
5 25.91 49.112 1.41
4 25.918 26.84 2.68
2 11.07 16.094 5.49
2 8.788 17.891 5.52
5 17.822 49.112 2.44
4 17.831 26.84 3.47
3 8.825 27.164 4.9
3 25.413 26.679 3.02
5 11.202 49.112 3.14
4 11.194 26.84 4.21
4 25.499 35.989 2.82
3 4.18 26.679 5.76
6 29.09 60.314 1.71
5 28.931 38.034 2.46
4 3.771 35.989 5.27
0 24.274 0 3.57
0 10.93 0 7.17
0 4.949 0 8.04
0 15.061 0 5.62
0 11.247 0 7
1 28.378 10.93 3.39
1 27.716 4.949 3.51
0 21.307 0 4.17
1 5.976 11.247 6.9
1 22.471 10.93 3.63
1 21.809 4.949 3.96
1 6.259 21.307 6.35
2 12.675 17.223 5.22
1 26.735 10.93 3.39
1 26.073 4.949 3.51
2 12.725 27.566 4.43
3 4.937 29.898 5.49
1 22.935 10.93 3.42
1 22.273 4.949 3.8
3 4.946 40.291 4.95
4 10.463 34.835 4.25
1 17.065 10.93 5.14
1 16.527 4.949 5.25
4 10.651 45.237 3.5
4 16.201 34.835 2.96
2 11.086 27.995 4.78
2 11.631 21.476 5.04
4 16.513 45.237 2.75
4 3.528 34.835 5.34
3 13.431 39.081 3.59
3 13.36 33.107 3.76
4 3.716 45.237 4.73
5 11.026 38.363 3.75
3 18.637 39.081 3.08
3 18.566 33.107 3.21
5 11.292 48.953 3.13
6 9.07 49.389 3.26
3 26.825 39.081 2.83
4 8.616 51.673 3.78
5 16.625 48.953 2.42
0 23.543 0 3.57
0 30.489 0 3.56
0 21.077 0 4.24
0 13.921 0 5.98
1 28.23 23.543 3.51
0 11.23 0 7.01
0 11.988 0 6.67
1 28.697 13.921 3.29
1 22.363 23.543 3.76
1 12.629 11.23 6.04
1 12.479 11.988 6.03
1 22.831 13.921 3.36
1 23.76 23.543 3.51
2 4.791 23.859 6.15
2 4.483 24.467 6.17
1 24.227 13.921 3.3
1 5.352 23.543 6.38
3 23.32 28.65 3.03
3 23.312 28.95 3.03
1 4.719 13.921 7.07
2 6.183 28.895 5.6
3 17.17 28.65 3.48
3 17.162 28.95 3.45
2 6.271 18.64 5.97
3 7.33 35.078 4.93
3 9.428 28.65 4.78
3 9.42 28.95 4.78
3 7.63 24.911 5.14
4 14.199 42.408 2.97
3 21.754 28.65 3.24
3 21.662 28.95 3.21
4 13.813 32.541 3.4
4 11.7 42.408 3.55
4 17.268 50.404 2.78
3 8.22 28.95 4.98
5 17.098 46.354 2.43
5 19.383 54.108 2.44
4 30.308 50.404 0.69
4 19.974 37.17 2.97
5 30.137 46.354 1.41
0 11.72 0 6.78
0 10.545 0 7.39
0 29.682 0 3.56
0 5.8 0 8.01
0 11.714 0 6.79
1 14.972 10.545 5.51
0 19.292 0 4.68
1 15.105 5.8 5.55
1 17.004 11.714 5.15
1 19.214 10.545 4.65
0 18.274 0 4.92
2 16.504 20.905 4.52
2 10.147 28.718 4.93
1 17.436 10.545 5.06
1 10.263 18.274 5.94
2 7.959 20.905 5.59
2 4.294 28.718 5.96
2 8.475 27.981 5.24
2 8.296 28.537 5.25
2 15.012 20.905 4.69
3 14.232 33.012 3.51
2 7.212 27.981 5.46
3 14.282 36.833 3.4
2 3.247 20.905 6.64
3 18.119 33.012 3.24
3 3.841 35.193 5.48
3 18.169 36.833 3.15
3 3.808 24.152 5.96
3 11.265 33.012 4.28
4 23.798 39.034 2.84
3 11.315 36.833 4.16
4 23.639 27.96 2.69
4 31.115 44.277 1.69
4 7.497 39.034 4.56
4 31.048 48.148 0.69
4 7.656 27.96 4.91
4 11.051 44.277 3.51
5 24.357 46.531 1.41
4 10.983 48.148 3.4
5 24.378 35.616 2.44
0 3.471 0 8.08
0 26.882 0 3.56
0 30.27 0 3.56
0 24.937 0 3.56
1 21.162 3.471 4.21
0 6.851 0 7.98
0 15.717 0 5.47
1 21.387 24.937 4.1
1 11.901 3.471 6.69
1 10.138 6.851 7.08
1 10.433 15.717 6.28
1 12.126 24.937 4.98
1 27.946 3.471 3.54
2 16.388 16.989 4.75
2 16.11 26.15 4.15
1 28.172 24.937 3.51
1 6.713 3.471 7.8
3 21.629 33.377 3.07
3 21.92 42.26 2.38
1 6.938 24.937 5.97
2 11.949 10.184 5.73
3 22.811 33.377 3.04
3 23.103 42.26 2.35
2 12.032 31.875 4.42
3 16.912 22.133 4.15
3 10.006 33.377 4.52
3 10.298 42.26 4.09
3 17.004 43.907 3.05
3 13.395 22.133 4.45
4 9.213 43.383 3.86
4 9.422 52.558 3.63
3 13.315 43.907 3.52
4 18.48 35.528 2.98
4 19.211 43.383 2.89
5 18.242 61.98 2.45
3 5.641 43.907 4.59
5 4.025 54.008 4.58
4 15.186 43.383 2.72
5 14.393 61.98 2.53
4 4.175 49.548 4.58
0 11.475 0 6.89
0 1.571 0 8.1
0 11.126 0 7.06
0 8.425 0 7.87
0 8.984 0 7.81
1 13.552 1.571 6.08
0 2.602 0 8.1
1 13.999 8.425 5.83
1 8.551 8.984 6.9
1 6.871 1.571 7.79
1 8.123 2.602 7.71
1 7.318 8.425 7.01
1 21.5 8.984 4.04
2 19.283 8.442 4.45
2 19.113 10.725 4.43
1 25.951 8.425 3.45
1 4.306 8.984 7.24
3 17.215 27.725 3.59
3 17.389 29.838 3.31
1 14.429 8.425 5.71
2 8.82 13.29 5.82
3 15.223 27.725 3.71
3 15.398 29.838 3.38
2 8.433 22.854 5.46
3 9.667 22.11 4.88
3 9.878 27.725 4.71
3 10.199 29.838 4.61
3 9.822 31.287 4.62
4 8.964 31.777 4.54
3 18.294 27.725 3.52
3 18.469 29.838 3.24
4 8.585 41.109 4.17
5 15.728 40.741 2.46
3 31.901 27.725 3.02
3 32.076 29.838 3.02
5 15.666 49.694 2.4
5 13.165 40.741 3.07
4 25.826 59.626 0.69
4 25.726 61.914 0.69
5 13.315 49.694 2.76
0 5.294 0 8.03
0 13.883 0 5.99
0 8.083 0 7.9
0 6.003 0 8
1 8.021 5.294 7.41
0 11.051 0 7.1
0 5.251 0 8.03
1 7.338 6.003 7.33
2 16.47 13.315 4.91
0 20.378 0 4.43
1 16.699 5.251 5.21
1 9.26 6.003 7.22
3 11.253 29.785 4.39
0 24.171 0 3.57
1 16.789 5.251 5.19
2 11.186 15.263 5.52
4 14.424 41.038 2.94
0 9.651 0 7.78
1 3.921 5.251 7.67
3 14.075 26.449 3.93
4 18.152 41.038 2.89
1 6.216 9.651 7
2 5.471 9.172 6.38
3 17.803 26.449 3.7
4 5.812 41.038 4.79
2 24.036 15.867 3.22
3 23.914 14.643 3.05
3 6.036 26.449 5.45
5 26.995 46.85 1.41
2 17.326 15.867 4.72
3 18.021 14.643 4.45
4 26.683 32.485 2.73
5 22.615 46.85 1.62
3 16.241 33.193 3.26
4 15.82 32.664 3
4 22.302 32.485 2.75
5 34.74 46.85 1.41
4 13.178 49.434 3.05
5 13.262 48.484 2.77
4 34.428 32.485 2.73
0 10.489 0 7.43
0 15.778 0 5.46
0 6.562 0 7.99
0 16.998 0 5.2
1 23.549 10.489 3.42
0 10.157 0 7.65
1 23.166 6.562 3.5
0 11.796 0 6.75
1 9.13 10.489 6.74
1 18.125 10.157 4.9
1 9.154 6.562 7.14
1 18.42 11.796 4.83
2 21.022 19.619 3.99
1 5.261 10.157 7.04
2 20.986 15.716 3.95
1 4.966 11.796 7.06
2 19.247 19.619 4.4
2 31.726 15.418 3.19
2 19.383 15.716 4.36
2 32.376 16.762 3.25
3 9.487 38.866 4.44
2 23.388 15.418 3.2
3 9.43 35.099 4.57
2 24.038 16.762 3.26
4 16.656 48.353 2.75
2 10.414 15.418 5.61
4 16.652 44.529 2.77
2 10.894 16.762 5.47
4 5.127 48.353 4.47
3 17.186 25.832 3.8
4 4.853 44.529 4.64
3 16.683 27.656 3.64
5 8.931 53.48 3.56
3 10.673 25.832 4.6
5 9.131 49.382 3.52
3 10.377 27.656 4.62
5 9.583 53.48 3.43
4 15.302 36.505 2.9
5 9.695 49.382 3.41
4 15.259 38.033 2.85
0 13.466 0 6.12
0 14.526 0 5.78
0 6.554 0 7.99
0 7.742 0 7.93
1 16.833 13.466 5.15
0 30.72 0 3.56
1 16.05 6.554 5.34
0 15.361 0 5.55
2 11.727 30.299 4.55
0 25.61 0 3.56
1 10.609 6.554 7.06
1 12.048 15.361 5.91
3 17.648 42.026 3.08
0 8.792 0 7.83
2 17.567 17.163 4.62
1 23.104 15.361 3.31
3 9.046 42.026 4.25
1 10.658 8.792 6.79
3 11.258 34.73 4.23
1 16.172 15.361 5.12
3 21.497 42.026 2.45
2 12.801 19.45 5.09
3 4.271 34.73 5.42
2 13.063 31.533 4.18
3 10.556 42.026 4.08
3 19.194 32.251 3.17
4 19.51 39.001 2.94
2 6.54 31.533 5.42
4 7.104 52.582 4.11
3 14.188 32.251 3.55
4 14.545 39.001 2.97
3 6.675 38.073 4.83
5 10.07 59.686 3.33
3 7.644 32.251 4.96
4 8.001 39.001 4.46
4 10.191 44.748 3.59
5 19.87 59.686 2.41
4 9.659 39.895 4.07
5 9.675 47.002 3.42
4 19.991 44.748 2.75
0 12.995 0 6.29
0 15.361 0 5.55
0 15.988 0 5.41
0 21.927 0 3.96
1 18.412 12.995 4.83
0 21.896 0 3.97
1 18.474 15.988 4.82
0 15.947 0 5.42
2 7.588 31.407 5.25
0 29.07 0 3.56
1 23.895 15.988 3.34
1 7.459 15.947 6.51
3 19.856 38.995 2.94
0 9.413 0 7.79
1 9.261 15.988 6.32
2 19.473 23.406 4.14
3 9.892 38.995 4.38
1 10.879 9.413 6.66
2 11.279 25.249 4.88
2 10.109 23.406 5.16
3 23.44 38.995 2.85
2 13.955 20.292 4.9
2 5.646 25.249 5.9
3 13.789 33.515 3.63
3 21.189 38.995 2.91
3 6.108 34.247 5.2
3 5.791 30.895 5.33
3 11.455 33.515 4.22
3 6.625 38.995 4.79
4 14.893 40.355 2.81
4 14.743 36.686 2.98
3 3.191 33.515 5.63
4 7.988 45.62 3.94
4 16.637 40.355 2.82
4 16.722 36.686 2.9
4 8.208 36.706 4.53
5 4.006 53.608 4.59
4 13.278 40.355 3.29
4 13.362 36.686 3.42
5 3.97 44.914 4.71
0 16.542 0 5.3
0 16.991 0 5.21
0 10.521 0 7.41
0 11.59 0 6.84
1 22.863 16.542 3.41
0 8.118 0 7.89
1 22.654 10.521 3.55
0 11.118 0 7.07
1 14.243 16.542 5.34
1 9.802 8.118 6.95
1 14.034 10.521 5.74
1 9.57 11.118 6.68
1 13.221 16.542 5.56
2 19.452 17.92 4.37
1 13.512 10.521 5.87
2 19.797 20.688 4.3
2 23.045 29.763 3.32
2 7.541 17.92 5.74
2 23.412 24.033 3.31
2 7.486 20.688 5.68
2 22.203 29.763 3.37
3 7.706 25.461 5.12
2 22.736 24.033 3.4
3 7.547 28.174 5.1
2 30.969 29.763 3.3
4 16.944 33.167 3.01
2 31.337 24.033 3.3
4 16.914 35.721 2.94
3 3.224 60.732 4.72
4 13.473 33.167 3.5
3 3.283 55.37 4.71
4 13.444 35.721 3.44
4 9.754 63.956 3.57
4 7.732 33.167 4.73
4 9.975 58.653 3.53
4 7.968 35.721 4.61
4 15.372 63.956 2.7
5 7.173 40.899 4.34
4 15.592 58.653 2.7
5 7.018 43.689 4.19
0 4.473 0 8.05
0 6.041 0 8
0 8.106 0 7.89
0 16.898 0 5.23
1 15.258 4.473 5.55
0 10.489 0 7.43
1 15.424 8.106 5.48
0 8.1 0 7.89
1 9.434 4.473 7.53
1 8.78 10.489 6.76
1 9.6 8.106 6.96
1 9.033 8.1 6.96
2 18.854 13.907 4.47
1 14.963 10.489 5.51
1 18.388 8.106 4.84
2 19.466 17.133 4.36
2 13.088 13.907 5.35
2 11.188 25.452 4.89
2 11.088 26.494 4.85
2 13.478 17.133 5.13
3 22.873 26.995 3.06
2 24.462 25.452 3.3
2 24.362 26.494 3.3
3 22.719 30.611 3.04
3 14.452 26.995 3.84
3 9.351 49.914 3.93
3 9.488 50.856 3.91
3 14.299 30.611 3.57
3 6.809 26.995 5.26
4 21.686 59.265 2.04
4 21.536 60.344 2.13
3 6.963 30.611 5.14
4 15.37 33.804 2.99
4 7.743 59.265 3.96
4 7.681 60.344 3.98
4 14.849 37.574 2.92
4 12.168 33.804 3.87
5 3.357 67.008 4.62
5 3.211 68.025 4.61
4 11.647 37.574 3.83
0 6.917 0 7.98
0 8.956 0 7.82
0 10.489 0 7.43
0 8.526 0 7.86
1 19.356 6.917 4.62
0 17.194 0 5.16
0 10.773 0 7.26
1 19.471 8.526 4.59
1 8.939 6.917 7.1
1 28.167 17.194 3.39
1 27.675 10.773 3.4
1 9.155 8.526 6.92
2 23.341 15.856 3.23
1 18.394 17.194 4.82
1 17.903 10.773 4.95
2 23.203 17.681 3.3
2 15.623 15.856 4.89
2 11.201 35.588 4.47
2 10.631 28.676 4.84
2 15.485 17.681 4.81
3 10.909 31.479 4.41
2 19.623 35.588 3.26
3 10.806 39.307 4.21
2 9.489 17.681 5.48
4 8.502 42.388 4.08
2 16.199 35.588 3.41
3 10.614 39.307 4.25
3 7.874 27.17 5.06
5 11.052 50.89 3.16
2 16.823 35.588 3.4
3 8.006 39.307 4.56
4 11.011 35.044 4.12
5 21.16 50.89 2.31
3 12.513 52.411 3.5
4 12.17 47.313 3.23
4 21.118 35.044 2.86
5 12.108 50.89 2.99
4 8.847 64.924 3.74
5 8.823 59.483 3.58
4 12.066 35.044 3.86
0 7.588 0 7.94
0 5.836 0 8.01
0 23.754 0 3.57
0 12.6 0 6.43
0 10.004 0 7.76
1 17.094 5.836 5.13
0 25.775 0 3.56
1 16.644 12.6 5.2
1 11.824 10.004 6.34
1 7.748 5.836 7.34
0 17.388 0 5.12
2 12.06 29.244 4.52
1 26.87 10.004 3.42
2 16.389 13.584 4.91
1 16.931 17.388 4.94
2 27.106 29.244 3.3
1 10.761 10.004 6.64
3 18.653 29.973 3.21
2 18.103 34.319 3.39
2 10.961 29.244 4.75
2 4.456 20.765 6.33
3 20.481 29.973 3.12
2 19.931 34.319 3.32
3 4.894 40.205 4.96
3 8.382 25.221 5.01
3 17.81 29.973 3.26
2 17.26 34.319 3.39
4 7.796 45.099 4.02
4 16.792 33.603 2.99
3 10.518 29.973 4.54
2 11.068 34.319 4.52
5 16.788 52.895 2.42
4 10.713 33.603 4.22
4 6.771 40.491 4.63
3 7.146 45.387 4.22
5 10.709 52.895 3.22
4 6.48 33.603 4.96
5 4.462 47.262 4.51
4 3.983 52.533 4.6
5 6.476 52.895 4.13
0 4.883 0 8.04
0 9.27 0 7.8
0 20.252 0 4.46
0 13.74 0 6.03
1 20.425 4.883 4.37
0 21.512 0 4.1
0 12.995 0 6.29
1 20.16 13.74 4.4
2 14.813 25.308 4.39
0 20.162 0 4.48
1 14.496 12.995 5.48
1 23.428 13.74 3.31
2 13.545 25.308 4.52
1 6.745 20.162 6.33
2 7.283 27.491 5.47
1 18.296 13.74 4.86
2 8.693 25.308 5.34
2 11.851 26.907 4.67
3 11.858 34.774 4.1
1 24.203 13.74 3.3
3 29.685 34.001 3.02
2 21.957 26.907 3.7
4 29.861 46.632 0.69
1 7.775 13.74 6.6
3 29.028 34.001 3.02
3 3.662 48.864 4.65
4 29.328 46.632 0.69
2 3.221 21.515 6.59
3 19.227 34.001 3.17
4 9.976 52.526 3.53
4 19.651 46.632 2.82
3 9.901 24.736 4.76
3 12.297 34.001 4.01
5 14.528 62.502 2.49
4 11.873 46.632 3.28
4 14.652 34.637 3.1
4 24.935 46.298 0.69
5 10.956 62.502 3.18
5 25.606 58.505 1.41
4 11.08 34.637 4.13
0 3.675 0 8.07
0 12.924 0 6.31
0 13.059 0 6.26
0 9.052 0 7.81
1 6.613 3.675 7.81
0 17.578 0 5.08
0 19.91 0 4.54
1 7.059 9.052 6.97
2 17.089 10.288 4.85
0 7.166 0 7.97
0 2.512 0 8.1
2 17.701 16.111 4.67
2 10.994 10.288 5.84
1 20.046 7.166 4.46
1 20.01 2.512 4.52
2 10.382 16.111 5.56
3 13.476 21.282 4.5
1 20.106 7.166 4.45
1 20.443 2.512 4.41
3 14.001 26.493 3.93
4 28.881 34.758 2.78
1 8.733 7.166 7.09
2 29.273 22.955 3.3
3 27.541 26.493 3.02
4 19.385 34.758 2.93
2 16.365 15.899 4.81
3 16.544 52.228 3.02
3 10.907 26.493 4.54
4 15.786 34.758 2.97
3 11.088 32.264 4.34
3 12.82 52.228 3.45
4 10.934 37.4 4.01
4 14.904 34.758 3
4 24.929 43.352 2.04
3 32.854 52.228 0.69
5 25.35 48.334 1.41
5 7.938 49.662 3.77
4 18.32 43.352 2.87
3 25.104 52.228 0.69
6 8.042 73.684 3.5
0 14.479 0 5.8
0 24.171 0 3.57
0 19.431 0 4.65
0 11.784 0 6.75
1 13.716 14.479 5.58
0 10.288 0 7.56
0 6.003 0 8
1 13.583 11.784 5.77
1 9.356 14.479 6.44
1 16.537 10.288 5.25
1 16.133 6.003 5.33
1 9.489 11.784 6.63
2 5.709 23.835 5.94
1 12.152 10.288 6.23
1 11.749 6.003 6.69
2 5.185 21.273 6.12
2 4.325 23.835 6.24
2 4.103 22.44 6.37
2 4.187 17.752 6.49
2 3.859 21.273 6.5
2 15.544 23.835 4.42
3 12.336 26.543 4.21
2 10.627 17.752 5.41
3 12.606 25.132 4.18
3 14.18 39.379 3.37
3 14.056 26.543 3.92
3 13.639 28.379 3.83
3 14.285 25.132 4.08
3 17.797 39.379 3.12
4 18.863 40.599 2.94
3 17.468 28.379 3.5
4 19.179 39.417 2.95
4 11.835 57.176 3.28
4 20.251 40.599 2.73
4 11.968 45.847 3.27
4 20.235 39.417 2.89
5 22.84 69.011 1.46
4 2.849 40.599 5.27
5 22.249 57.815 1.83
4 2.533 39.417 5.39
0 3.74 0 8.07
0 16.998 0 5.2
0 7.047 0 7.97
0 14.218 0 5.88
1 19.356 3.74 4.67
0 4.623 0 8.05
1 19.983 7.047 4.48
0 5.312 0 8.03
1 28.18 3.74 3.54
1 11.385 4.623 6.89
1 28.807 7.047 3.48
1 11.308 5.312 6.9
1 2.794 3.74 7.95
2 27.932 16.008 3.22
1 2.409 7.047 7.8
2 27.882 16.62 3.25
2 11.764 6.534 6.25
2 16.343 16.008 4.81
2 11.495 9.456 5.87
2 16.293 16.62 4.78
3 14.149 18.298 4.58
2 25.254 16.008 3.22
3 13.716 20.951 4.49
2 25.304 16.62 3.25
4 26.84 32.447 2.73
2 3.491 16.008 6.71
4 27.12 34.667 2.78
2 3.441 16.62 6.74
